!Date	m3/s	C
2010-10-09 00:00:00	0.211	8.70
2010-10-10 00:00:00	0.200	7.60
2010-10-11 00:00:00	0.191	6.20
2010-10-12 00:00:00	0.181	5.70
2010-10-13 00:00:00	0.173	5.20
2010-10-14 00:00:00	0.165	5.40
2010-10-15 00:00:00	0.158	3.80
2010-10-16 00:00:00	0.151	2.30
2010-10-17 00:00:00	0.145	2.80
2010-10-18 00:00:00	0.139	4.10
2010-10-19 00:00:00	0.134	5.20
2010-10-20 00:00:00	0.131	4.60
2010-10-21 00:00:00	0.129	1.70
2010-10-22 00:00:00	0.129	1.20
2010-10-23 00:00:00	0.129	1.70
2010-10-24 00:00:00	0.129	1.90
2010-10-25 00:00:00	0.166	2.10
2010-10-26 00:00:00	0.237	2.10
2010-10-27 00:00:00	0.339	2.90
2010-10-28 00:00:00	0.388	5.00
2010-10-29 00:00:00	0.415	5.70
2010-10-30 00:00:00	0.417	6.50
2010-10-31 00:00:00	0.402	6.80
2010-11-01 00:00:00	0.383	6.40
2010-11-02 00:00:00	0.365	5.00
2010-11-03 00:00:00	0.348	6.00
2010-11-04 00:00:00	0.352	5.70
2010-11-05 00:00:00	0.362	4.00
2010-11-06 00:00:00	0.400	3.00
2010-11-07 00:00:00	0.413	1.30
2010-11-08 00:00:00	0.406	0.00
2010-11-09 00:00:00	0.385	0.40
2010-11-10 00:00:00	0.372	1.70
2010-11-11 00:00:00	0.454	1.90
2010-11-12 00:00:00	0.587	2.60
2010-11-13 00:00:00	0.629	3.50
2010-11-14 00:00:00	0.731	4.00
2010-11-15 00:00:00	0.835	3.60
2010-11-16 00:00:00	0.884	3.30
2010-11-17 00:00:00	1.055	2.50
2010-11-18 00:00:00	1.173	2.40
2010-11-19 00:00:00	1.169	2.20
2010-11-20 00:00:00	1.142	2.20
2010-11-21 00:00:00	1.113	2.30
2010-11-22 00:00:00	1.084	2.10
2010-11-23 00:00:00	1.064	1.60
2010-11-24 00:00:00	1.042	1.10
2010-11-25 00:00:00	1.022	0.50
2010-11-26 00:00:00	0.991	0.00
2010-11-27 00:00:00	0.953	0.00
2010-11-28 00:00:00	0.911	0.00
2010-11-29 00:00:00	0.867	0.00
2010-11-30 00:00:00	0.822	0.00
2010-12-01 00:00:00	0.778	0.00
2010-12-02 00:00:00	0.734	0.10
2010-12-03 00:00:00	0.694	0.20
2010-12-04 00:00:00	0.657	0.10
2010-12-05 00:00:00	0.621	0.30
2010-12-06 00:00:00	0.589	0.40
2010-12-07 00:00:00	0.558	0.00
2010-12-08 00:00:00	0.529	0.00
2010-12-09 00:00:00	0.501	0.10
2010-12-10 00:00:00	0.475	0.00
2010-12-11 00:00:00	0.450	0.10
2010-12-12 00:00:00	0.426	0.00
2010-12-13 00:00:00	0.406	0.00
2010-12-14 00:00:00	0.400	0.10
2010-12-15 00:00:00	0.395	0.00
2010-12-16 00:00:00	0.391	0.10
2010-12-17 00:00:00	0.390	0.10
2010-12-18 00:00:00	0.389	0.10
2010-12-19 00:00:00	0.389	0.00
2010-12-20 00:00:00	0.394	0.00
2010-12-21 00:00:00	0.399	0.00
2010-12-22 00:00:00	0.407	0.00
2010-12-23 00:00:00	0.414	0.00
2010-12-24 00:00:00	0.422	0.00
2010-12-25 00:00:00	0.428	0.10
2010-12-26 00:00:00	0.437	0.10
2010-12-27 00:00:00	0.444	0.10
2010-12-28 00:00:00	0.450	0.10
2010-12-29 00:00:00	0.455	0.10
2010-12-30 00:00:00	0.459	0.00
2010-12-31 00:00:00	0.463	0.00
2011-01-01 00:00:00	0.471	0.00
2011-01-02 00:00:00	0.478	0.10
2011-01-03 00:00:00	0.487	0.00
2011-01-04 00:00:00	0.496	0.00
2011-01-05 00:00:00	0.505	0.00
2011-01-06 00:00:00	0.514	0.10
2011-01-07 00:00:00	0.522	0.10
2011-01-08 00:00:00	0.530	0.10
2011-01-09 00:00:00	0.540	0.20
2011-01-10 00:00:00	0.549	0.30
2011-01-11 00:00:00	0.589	0.50
2011-01-12 00:00:00	0.621	0.50
2011-01-13 00:00:00	0.643	0.40
2011-01-14 00:00:00	0.669	0.00
2011-01-15 00:00:00	0.686	0.00
2011-01-16 00:00:00	0.694	0.20
2011-01-17 00:00:00	0.695	0.70
2011-01-18 00:00:00	0.723	1.20
2011-01-19 00:00:00	0.868	1.30
2011-01-20 00:00:00	0.962	1.10
2011-01-21 00:00:00	0.997	0.90
2011-01-22 00:00:00	0.992	0.80
2011-01-23 00:00:00	0.969	0.00
2011-01-24 00:00:00	0.938	0.40
2011-01-25 00:00:00	0.904	0.40
2011-01-26 00:00:00	0.872	0.00
2011-01-27 00:00:00	0.842	0.00
2011-01-28 00:00:00	0.813	0.10
2011-01-29 00:00:00	0.785	0.40
2011-01-30 00:00:00	0.758	0.40
2011-01-31 00:00:00	0.733	0.40
2011-02-01 00:00:00	0.711	0.60
2011-02-02 00:00:00	0.689	0.90
2011-02-03 00:00:00	0.690	1.20
2011-02-04 00:00:00	0.716	1.30
2011-02-05 00:00:00	0.771	1.20
2011-02-06 00:00:00	0.813	1.10
2011-02-07 00:00:00	0.825	1.00
2011-02-08 00:00:00	0.817	1.10
2011-02-09 00:00:00	0.812	0.40
2011-02-10 00:00:00	0.800	0.00
2011-02-11 00:00:00	0.785	0.00
2011-02-12 00:00:00	0.763	0.00
2011-02-13 00:00:00	0.742	0.00
2011-02-14 00:00:00	0.720	0.00
2011-02-15 00:00:00	0.697	0.00
2011-02-16 00:00:00	0.673	0.10
2011-02-17 00:00:00	0.650	0.10
2011-02-18 00:00:00	0.626	0.00
2011-02-19 00:00:00	0.603	0.00
2011-02-20 00:00:00	0.581	0.00
2011-02-21 00:00:00	0.561	0.10
2011-02-22 00:00:00	0.541	0.00
2011-02-23 00:00:00	0.522	0.00
2011-02-24 00:00:00	0.504	0.00
2011-02-25 00:00:00	0.488	0.10
2011-02-26 00:00:00	0.473	0.10
2011-02-27 00:00:00	0.455	0.20
2011-02-28 00:00:00	0.438	0.20
2011-03-01 00:00:00	0.421	0.20
2011-03-02 00:00:00	0.406	0.20
2011-03-03 00:00:00	0.391	0.20
2011-03-04 00:00:00	0.377	0.30
2011-03-05 00:00:00	0.362	0.30
2011-03-06 00:00:00	0.349	0.20
2011-03-07 00:00:00	0.336	0.30
2011-03-08 00:00:00	0.324	0.40
2011-03-09 00:00:00	0.312	0.70
2011-03-10 00:00:00	0.330	0.90
2011-03-11 00:00:00	0.352	1.10
2011-03-12 00:00:00	0.446	1.30
2011-03-13 00:00:00	0.494	1.30
2011-03-14 00:00:00	0.561	1.30
2011-03-15 00:00:00	0.592	0.90
2011-03-16 00:00:00	0.618	0.60
2011-03-17 00:00:00	0.621	0.70
2011-03-18 00:00:00	0.609	0.80
2011-03-19 00:00:00	0.591	1.00
2011-03-20 00:00:00	0.583	1.10
2011-03-21 00:00:00	0.568	1.50
2011-03-22 00:00:00	0.552	2.00
2011-03-23 00:00:00	0.671	2.10
2011-03-24 00:00:00	0.996	2.00
2011-03-25 00:00:00	1.405	1.60
2011-03-26 00:00:00	1.690	1.40
2011-03-27 00:00:00	1.772	1.40
2011-03-28 00:00:00	1.746	1.40
2011-03-29 00:00:00	1.668	1.30
2011-03-30 00:00:00	1.572	1.20
2011-03-31 00:00:00	1.478	1.20
2011-04-01 00:00:00	1.384	1.60
2011-04-02 00:00:00	1.314	2.10
2011-04-03 00:00:00	1.280	2.50
2011-04-04 00:00:00	1.421	2.80
2011-04-05 00:00:00	1.850	3.10
2011-04-06 00:00:00	2.326	3.60
2011-04-07 00:00:00	2.927	3.90
2011-04-08 00:00:00	3.680	4.10
2011-04-09 00:00:00	4.365	4.60
2011-04-10 00:00:00	4.881	5.00
2011-04-11 00:00:00	5.212	5.80
2011-04-12 00:00:00	5.239	5.80
2011-04-13 00:00:00	4.940	5.80
2011-04-14 00:00:00	4.477	6.20
2011-04-15 00:00:00	3.961	6.80
2011-04-16 00:00:00	3.447	7.80
2011-04-17 00:00:00	2.974	8.60
2011-04-18 00:00:00	2.566	9.10
2011-04-19 00:00:00	2.220	8.60
2011-04-20 00:00:00	1.932	9.20
2011-04-21 00:00:00	1.690	9.70
2011-04-22 00:00:00	1.489	9.70
2011-04-23 00:00:00	1.317	10.00
2011-04-24 00:00:00	1.169	10.80
2011-04-25 00:00:00	1.041	11.70
2011-04-26 00:00:00	0.927	11.30
2011-04-27 00:00:00	0.826	10.90
2011-04-28 00:00:00	0.736	10.70
2011-04-29 00:00:00	0.681	10.50
2011-04-30 00:00:00	0.651	9.60
2011-05-01 00:00:00	0.627	8.40
2011-05-02 00:00:00	0.609	7.30
2011-05-03 00:00:00	0.597	6.60
2011-05-04 00:00:00	0.590	6.60
2011-05-05 00:00:00	0.586	6.90
2011-05-06 00:00:00	0.585	7.80
2011-05-07 00:00:00	0.580	9.00
2011-05-08 00:00:00	0.576	10.50
2011-05-09 00:00:00	0.571	11.90
2011-05-10 00:00:00	0.566	13.50
2011-05-11 00:00:00	0.560	14.40
2011-05-12 00:00:00	0.554	14.50
2011-05-13 00:00:00	0.549	12.40
2011-05-14 00:00:00	0.546	11.90
2011-05-15 00:00:00	0.542	10.80
2011-05-16 00:00:00	0.550	10.70
2011-05-17 00:00:00	0.550	11.00
2011-05-18 00:00:00	0.548	11.90
2011-05-19 00:00:00	0.545	13.50
2011-05-20 00:00:00	0.542	13.90
2011-05-21 00:00:00	0.537	13.90
2011-05-22 00:00:00	0.530	14.40
2011-05-23 00:00:00	0.521	14.30
2011-05-24 00:00:00	0.509	14.10
2011-05-25 00:00:00	0.500	13.80
2011-05-26 00:00:00	0.486	13.30
2011-05-27 00:00:00	0.473	12.70
2011-05-28 00:00:00	0.455	12.90
2011-05-29 00:00:00	0.435	13.20
2011-05-30 00:00:00	0.418	14.50
2011-05-31 00:00:00	0.401	15.70
2011-06-01 00:00:00	0.387	15.30
2011-06-02 00:00:00	0.368	15.50
2011-06-03 00:00:00	0.348	16.60
2011-06-04 00:00:00	0.332	17.50
2011-06-05 00:00:00	0.315	15.50
2011-06-06 00:00:00	0.297	16.20
2011-06-07 00:00:00	0.283	18.30
2011-06-08 00:00:00	0.267	18.60
2011-06-09 00:00:00	0.252	18.80
2011-06-10 00:00:00	0.238	19.30
2011-06-11 00:00:00	0.224	20.10
2011-06-12 00:00:00	0.212	19.40
2011-06-13 00:00:00	0.201	17.50
2011-06-14 00:00:00	0.192	15.20
2011-06-15 00:00:00	0.183	14.40
2011-06-16 00:00:00	0.175	14.90
2011-06-17 00:00:00	0.175	14.20
2011-06-18 00:00:00	0.184	14.80
2011-06-19 00:00:00	0.184	13.60
2011-06-20 00:00:00	0.197	14.30
2011-06-21 00:00:00	0.214	15.20
2011-06-22 00:00:00	0.251	15.90
2011-06-23 00:00:00	0.260	15.20
2011-06-24 00:00:00	0.265	15.70
2011-06-25 00:00:00	0.288	15.30
2011-06-26 00:00:00	0.299	15.80
2011-06-27 00:00:00	0.294	17.00
2011-06-28 00:00:00	0.286	18.70
2011-06-29 00:00:00	0.276	19.80
2011-06-30 00:00:00	0.261	19.50
2011-07-01 00:00:00	0.246	19.50
2011-07-02 00:00:00	0.233	20.10
2011-07-03 00:00:00	0.222	17.90
2011-07-04 00:00:00	0.210	16.80
2011-07-05 00:00:00	0.218	16.90
2011-07-06 00:00:00	0.223	17.10
2011-07-07 00:00:00	0.219	18.30
2011-07-08 00:00:00	0.210	19.50
2011-07-09 00:00:00	0.198	20.20
2011-07-10 00:00:00	0.187	19.90
2011-07-11 00:00:00	0.177	19.20
2011-07-12 00:00:00	0.167	18.40
2011-07-13 00:00:00	0.158	16.30
2011-07-14 00:00:00	0.150	15.90
2011-07-15 00:00:00	0.143	16.60
2011-07-16 00:00:00	0.136	16.70
2011-07-17 00:00:00	0.129	17.70
2011-07-18 00:00:00	0.123	18.40
2011-07-19 00:00:00	0.117	18.80
2011-07-20 00:00:00	0.112	19.00
2011-07-21 00:00:00	0.107	17.80
2011-07-22 00:00:00	0.103	19.50
2011-07-23 00:00:00	0.099	20.10
2011-07-24 00:00:00	0.095	19.00
2011-07-25 00:00:00	0.091	18.00
2011-07-26 00:00:00	0.087	18.60
2011-07-27 00:00:00	0.083	19.30
2011-07-28 00:00:00	0.079	19.80
2011-07-29 00:00:00	0.076	19.90
2011-07-30 00:00:00	0.072	20.00
2011-07-31 00:00:00	0.069	19.70
2011-08-01 00:00:00	0.066	19.30
2011-08-02 00:00:00	0.063	18.30
2011-08-03 00:00:00	0.061	18.10
2011-08-04 00:00:00	0.058	18.90
2011-08-05 00:00:00	0.055	18.70
2011-08-06 00:00:00	0.053	19.70
2011-08-07 00:00:00	0.051	18.30
2011-08-08 00:00:00	0.077	17.70
2011-08-09 00:00:00	0.093	16.50
2011-08-10 00:00:00	0.126	15.50
2011-08-11 00:00:00	0.140	14.90
2011-08-12 00:00:00	0.135	14.20
2011-08-13 00:00:00	0.129	14.70
2011-08-14 00:00:00	0.122	15.60
2011-08-15 00:00:00	0.118	16.90
2011-08-16 00:00:00	0.113	17.10
2011-08-17 00:00:00	0.108	16.30
2011-08-18 00:00:00	0.104	15.70
2011-08-19 00:00:00	0.101	15.50
2011-08-20 00:00:00	0.135	15.50
2011-08-21 00:00:00	0.143	15.40
2011-08-22 00:00:00	0.160	15.50
2011-08-23 00:00:00	0.162	15.60
2011-08-24 00:00:00	0.157	15.20
2011-08-25 00:00:00	0.150	16.10
2011-08-26 00:00:00	0.143	17.20
2011-08-27 00:00:00	0.135	18.00
2011-08-28 00:00:00	0.127	17.40
2011-08-29 00:00:00	0.121	15.70
2011-08-30 00:00:00	0.115	14.20
2011-08-31 00:00:00	0.111	13.60
2011-09-01 00:00:00	0.108	13.30
2011-09-02 00:00:00	0.105	13.40
2011-09-03 00:00:00	0.103	13.50
2011-09-04 00:00:00	0.100	14.70
2011-09-05 00:00:00	0.097	16.00
2011-09-06 00:00:00	0.096	15.60
2011-09-07 00:00:00	0.095	14.70
2011-09-08 00:00:00	0.099	13.40
2011-09-09 00:00:00	0.103	13.20
2011-09-10 00:00:00	0.128	12.80
2011-09-11 00:00:00	0.168	13.60
2011-09-12 00:00:00	0.205	14.10
2011-09-13 00:00:00	0.242	14.20
2011-09-14 00:00:00	0.358	14.10
2011-09-15 00:00:00	0.469	12.80
2011-09-16 00:00:00	0.502	12.40
2011-09-17 00:00:00	0.494	11.10
2011-09-18 00:00:00	0.466	11.20
2011-09-19 00:00:00	0.438	11.90
2011-09-20 00:00:00	0.417	12.40
2011-09-21 00:00:00	0.398	12.30
2011-09-22 00:00:00	0.380	12.40
2011-09-23 00:00:00	0.362	11.70
2011-09-24 00:00:00	0.344	11.10
2011-09-25 00:00:00	0.325	11.40
2011-09-26 00:00:00	0.306	12.10
2011-09-27 00:00:00	0.288	11.60
2011-09-28 00:00:00	0.271	11.60
2011-09-29 00:00:00	0.255	13.10
2011-09-30 00:00:00	0.241	13.50
2011-10-01 00:00:00	0.227	12.00
2011-10-02 00:00:00	0.214	12.10
2011-10-03 00:00:00	0.219	11.50
2011-10-04 00:00:00	0.218	12.10
2011-10-05 00:00:00	0.252	11.50
2011-10-06 00:00:00	0.288	12.00
2011-10-07 00:00:00	0.296	10.10
2011-10-08 00:00:00	0.288	8.70
2011-10-09 00:00:00	0.276	7.30
2011-10-10 00:00:00	0.265	7.70
2011-10-11 00:00:00	0.263	6.80
2011-10-12 00:00:00	0.257	6.10
2011-10-13 00:00:00	0.248	6.30
2011-10-14 00:00:00	0.238	5.40
2011-10-15 00:00:00	0.227	5.30
2011-10-16 00:00:00	0.217	5.90
2011-10-17 00:00:00	0.206	5.60
2011-10-18 00:00:00	0.196	6.60
2011-10-19 00:00:00	0.191	6.70
2011-10-20 00:00:00	0.206	6.00
2011-10-21 00:00:00	0.220	4.80
2011-10-22 00:00:00	0.244	7.00
2011-10-23 00:00:00	0.252	7.50
2011-10-24 00:00:00	0.249	5.90
2011-10-25 00:00:00	0.238	5.50
2011-10-26 00:00:00	0.228	6.10
2011-10-27 00:00:00	0.218	6.90
2011-10-28 00:00:00	0.216	7.50
2011-10-29 00:00:00	0.212	6.70
2011-10-30 00:00:00	0.221	7.20
2011-10-31 00:00:00	0.230	7.30
2011-11-01 00:00:00	0.229	8.20
2011-11-02 00:00:00	0.221	8.50
2011-11-03 00:00:00	0.211	8.10
2011-11-04 00:00:00	0.199	7.80
2011-11-05 00:00:00	0.189	7.70
2011-11-06 00:00:00	0.179	7.60
2011-11-07 00:00:00	0.170	6.90
2011-11-08 00:00:00	0.161	5.70
2011-11-09 00:00:00	0.154	4.70
2011-11-10 00:00:00	0.146	4.70
2011-11-11 00:00:00	0.140	3.80
2011-11-12 00:00:00	0.134	2.10
2011-11-13 00:00:00	0.128	2.10
2011-11-14 00:00:00	0.123	3.30
2011-11-15 00:00:00	0.118	2.70
2011-11-16 00:00:00	0.113	1.90
2011-11-17 00:00:00	0.109	1.20
2011-11-18 00:00:00	0.105	1.50
2011-11-19 00:00:00	0.103	2.70
2011-11-20 00:00:00	0.100	2.50
2011-11-21 00:00:00	0.101	3.40
2011-11-22 00:00:00	0.115	2.40
2011-11-23 00:00:00	0.139	3.30
2011-11-24 00:00:00	0.166	4.00
2011-11-25 00:00:00	0.188	5.20
2011-11-26 00:00:00	0.203	4.40
2011-11-27 00:00:00	0.210	5.30
2011-11-28 00:00:00	0.224	4.30
2011-11-29 00:00:00	0.296	4.50
2011-11-30 00:00:00	0.416	5.00
2011-12-01 00:00:00	0.454	4.70
2011-12-02 00:00:00	0.456	3.50
2011-12-03 00:00:00	0.442	2.20
2011-12-04 00:00:00	0.423	3.00
2011-12-05 00:00:00	0.412	2.10
2011-12-06 00:00:00	0.425	0.60
2011-12-07 00:00:00	0.432	0.80
2011-12-08 00:00:00	0.423	0.00
2011-12-09 00:00:00	0.411	1.20
2011-12-10 00:00:00	0.417	2.30
2011-12-11 00:00:00	0.618	1.70
2011-12-12 00:00:00	0.741	2.20
2011-12-13 00:00:00	0.758	2.90
2011-12-14 00:00:00	0.776	3.40
2011-12-15 00:00:00	0.864	3.20
2011-12-16 00:00:00	0.886	2.90
2011-12-17 00:00:00	0.870	2.70
2011-12-18 00:00:00	0.891	3.00
2011-12-19 00:00:00	1.117	2.80
2011-12-20 00:00:00	1.364	2.60
2011-12-21 00:00:00	1.532	2.20
2011-12-22 00:00:00	1.545	1.80
2011-12-23 00:00:00	1.496	2.30
2011-12-24 00:00:00	1.426	2.60
2011-12-25 00:00:00	1.466	2.90
2011-12-26 00:00:00	1.489	3.70
2011-12-27 00:00:00	1.535	4.20
2011-12-28 00:00:00	1.496	3.30
2011-12-29 00:00:00	1.421	3.60
2011-12-30 00:00:00	1.342	2.60
2011-12-31 00:00:00	1.310	1.00
2012-01-01 00:00:00	1.267	0.70
2012-01-02 00:00:00	1.216	1.70
2012-01-03 00:00:00	1.164	2.20
2012-01-04 00:00:00	1.241	2.50
2012-01-05 00:00:00	1.443	2.00
2012-01-06 00:00:00	1.643	1.30
2012-01-07 00:00:00	1.712	0.50
2012-01-08 00:00:00	1.683	0.40
2012-01-09 00:00:00	1.606	0.10
2012-01-10 00:00:00	1.513	0.20
2012-01-11 00:00:00	1.417	0.90
2012-01-12 00:00:00	1.322	1.10
2012-01-13 00:00:00	1.278	1.00
2012-01-14 00:00:00	1.298	0.90
2012-01-15 00:00:00	1.293	0.60
2012-01-16 00:00:00	1.259	0.60
2012-01-17 00:00:00	1.213	0.90
2012-01-18 00:00:00	1.165	0.90
2012-01-19 00:00:00	1.113	0.80
2012-01-20 00:00:00	1.064	0.30
2012-01-21 00:00:00	1.012	0.00
2012-01-22 00:00:00	0.959	0.40
2012-01-23 00:00:00	0.907	0.20
2012-01-24 00:00:00	0.864	0.10
2012-01-25 00:00:00	0.820	0.00
2012-01-26 00:00:00	0.776	0.10
2012-01-27 00:00:00	0.734	0.10
2012-01-28 00:00:00	0.693	0.00
2012-01-29 00:00:00	0.653	0.00
2012-01-30 00:00:00	0.616	0.00
2012-01-31 00:00:00	0.580	0.00
2012-02-01 00:00:00	0.547	0.00
2012-02-02 00:00:00	0.516	0.00
2012-02-03 00:00:00	0.488	0.00
2012-02-04 00:00:00	0.464	0.00
2012-02-05 00:00:00	0.440	0.00
2012-02-06 00:00:00	0.417	0.00
2012-02-07 00:00:00	0.394	0.10
2012-02-08 00:00:00	0.373	0.10
2012-02-09 00:00:00	0.354	0.00
2012-02-10 00:00:00	0.336	0.00
2012-02-11 00:00:00	0.319	0.00
2012-02-12 00:00:00	0.303	0.10
2012-02-13 00:00:00	0.288	0.10
2012-02-14 00:00:00	0.274	0.10
2012-02-15 00:00:00	0.264	0.10
2012-02-16 00:00:00	0.258	0.10
2012-02-17 00:00:00	0.251	0.10
2012-02-18 00:00:00	0.243	0.10
2012-02-19 00:00:00	0.245	0.20
2012-02-20 00:00:00	0.249	0.30
2012-02-21 00:00:00	0.317	0.40
2012-02-22 00:00:00	0.350	0.50
2012-02-23 00:00:00	0.412	0.60
2012-02-24 00:00:00	0.603	0.60
2012-02-25 00:00:00	0.823	0.60
2012-02-26 00:00:00	0.949	0.50
2012-02-27 00:00:00	0.991	0.30
2012-02-28 00:00:00	0.994	0.60
2012-02-29 00:00:00	0.974	0.80
2012-03-01 00:00:00	1.007	0.80
2012-03-02 00:00:00	1.122	0.90
2012-03-03 00:00:00	1.257	0.70
2012-03-04 00:00:00	1.446	0.40
2012-03-05 00:00:00	1.503	0.00
2012-03-06 00:00:00	1.480	0.00
2012-03-07 00:00:00	1.427	0.20
2012-03-08 00:00:00	1.357	0.40
2012-03-09 00:00:00	1.283	0.80
2012-03-10 00:00:00	1.206	1.20
2012-03-11 00:00:00	1.180	1.10
2012-03-12 00:00:00	1.339	1.60
2012-03-13 00:00:00	1.524	2.00
2012-03-14 00:00:00	1.736	1.70
2012-03-15 00:00:00	1.804	2.40
2012-03-16 00:00:00	1.779	3.00
2012-03-17 00:00:00	1.691	3.40
2012-03-18 00:00:00	1.582	3.70
2012-03-19 00:00:00	1.469	3.20
2012-03-20 00:00:00	1.359	3.00
2012-03-21 00:00:00	1.259	4.10
2012-03-22 00:00:00	1.173	5.20
2012-03-23 00:00:00	1.089	5.40
2012-03-24 00:00:00	1.009	5.90
2012-03-25 00:00:00	0.932	5.40
2012-03-26 00:00:00	0.861	5.90
2012-03-27 00:00:00	0.794	6.80
2012-03-28 00:00:00	0.733	6.90
2012-03-29 00:00:00	0.679	6.30
2012-03-30 00:00:00	0.643	5.30
2012-03-31 00:00:00	0.614	3.70
2012-04-01 00:00:00	0.637	2.90
2012-04-02 00:00:00	0.656	2.50
2012-04-03 00:00:00	0.679	2.30
2012-04-04 00:00:00	0.710	2.60
2012-04-05 00:00:00	0.722	3.30
2012-04-06 00:00:00	0.736	2.90
2012-04-07 00:00:00	0.852	2.60
2012-04-08 00:00:00	0.931	2.60
2012-04-09 00:00:00	0.954	3.20
2012-04-10 00:00:00	0.946	3.80
2012-04-11 00:00:00	0.931	4.30
2012-04-12 00:00:00	0.967	5.00
2012-04-13 00:00:00	0.972	4.60
2012-04-14 00:00:00	1.023	3.70
2012-04-15 00:00:00	1.479	3.70
2012-04-16 00:00:00	1.898	4.10
2012-04-17 00:00:00	2.143	4.30
2012-04-18 00:00:00	2.191	4.60
2012-04-19 00:00:00	2.149	5.10
2012-04-20 00:00:00	2.030	4.90
2012-04-21 00:00:00	1.903	4.80
2012-04-22 00:00:00	2.011	5.00
2012-04-23 00:00:00	2.079	5.30
2012-04-24 00:00:00	2.133	6.10
2012-04-25 00:00:00	2.062	6.80
2012-04-26 00:00:00	1.928	6.80
2012-04-27 00:00:00	1.914	7.70
2012-04-28 00:00:00	1.877	8.70
2012-04-29 00:00:00	1.763	8.80
2012-04-30 00:00:00	1.625	9.00
2012-05-01 00:00:00	1.487	9.00
2012-05-02 00:00:00	1.357	9.60
2012-05-03 00:00:00	1.237	9.10
2012-05-04 00:00:00	1.125	8.60
2012-05-05 00:00:00	1.025	9.10
2012-05-06 00:00:00	0.934	9.10
2012-05-07 00:00:00	0.851	9.00
2012-05-08 00:00:00	0.775	9.40
2012-05-09 00:00:00	0.716	9.90
2012-05-10 00:00:00	0.682	11.30
2012-05-11 00:00:00	0.653	12.30
2012-05-12 00:00:00	0.633	11.00
2012-05-13 00:00:00	0.635	10.60
2012-05-14 00:00:00	0.648	11.00
2012-05-15 00:00:00	0.647	11.70
2012-05-16 00:00:00	0.639	11.20
2012-05-17 00:00:00	0.627	11.70
2012-05-18 00:00:00	0.613	11.80
2012-05-19 00:00:00	0.600	12.30
2012-05-20 00:00:00	0.590	13.50
2012-05-21 00:00:00	0.576	13.70
2012-05-22 00:00:00	0.560	14.00
2012-05-23 00:00:00	0.546	14.20
2012-05-24 00:00:00	0.532	15.00
2012-05-25 00:00:00	0.516	15.80
2012-05-26 00:00:00	0.500	15.20
2012-05-27 00:00:00	0.483	15.40
2012-05-28 00:00:00	0.466	14.10
2012-05-29 00:00:00	0.449	12.10
2012-05-30 00:00:00	0.435	10.90
2012-05-31 00:00:00	0.419	11.10
2012-06-01 00:00:00	0.403	9.70
2012-06-02 00:00:00	0.386	8.80
2012-06-03 00:00:00	0.439	9.10
2012-06-04 00:00:00	0.612	9.70
2012-06-05 00:00:00	0.725	10.50
2012-06-06 00:00:00	0.800	10.90
2012-06-07 00:00:00	0.848	11.50
2012-06-08 00:00:00	0.861	12.30
2012-06-09 00:00:00	0.848	12.10
2012-06-10 00:00:00	0.854	12.80
2012-06-11 00:00:00	0.851	13.30
2012-06-12 00:00:00	0.823	13.60
2012-06-13 00:00:00	0.783	14.10
2012-06-14 00:00:00	0.737	14.70
2012-06-15 00:00:00	0.690	14.90
2012-06-16 00:00:00	0.645	14.10
2012-06-17 00:00:00	0.601	14.20
2012-06-18 00:00:00	0.570	14.70
2012-06-19 00:00:00	0.579	14.50
2012-06-20 00:00:00	0.626	14.50
2012-06-21 00:00:00	0.663	14.80
2012-06-22 00:00:00	0.656	15.00
2012-06-23 00:00:00	0.631	14.70
2012-06-24 00:00:00	0.598	15.20
2012-06-25 00:00:00	0.562	14.50
2012-06-26 00:00:00	0.550	13.80
2012-06-27 00:00:00	0.645	13.90
2012-06-28 00:00:00	0.703	14.00
2012-06-29 00:00:00	0.713	14.90
2012-06-30 00:00:00	0.694	15.90
2012-07-01 00:00:00	0.657	16.90
2012-07-02 00:00:00	0.613	16.90
2012-07-03 00:00:00	0.564	17.40
2012-07-04 00:00:00	0.519	17.30
2012-07-05 00:00:00	0.476	17.30
2012-07-06 00:00:00	0.438	17.60
2012-07-07 00:00:00	0.404	18.60
2012-07-08 00:00:00	0.373	18.50
2012-07-09 00:00:00	0.348	18.70
2012-07-10 00:00:00	0.325	17.30
2012-07-11 00:00:00	0.310	17.10
2012-07-12 00:00:00	0.310	17.20
2012-07-13 00:00:00	0.313	16.70
2012-07-14 00:00:00	0.308	16.60
2012-07-15 00:00:00	0.303	16.40
2012-07-16 00:00:00	0.302	16.10
2012-07-17 00:00:00	0.337	15.40
2012-07-18 00:00:00	0.378	15.30
2012-07-19 00:00:00	0.404	15.50
2012-07-20 00:00:00	0.408	15.30
2012-07-21 00:00:00	0.404	14.80
2012-07-22 00:00:00	0.457	15.20
2012-07-23 00:00:00	0.529	15.60
2012-07-24 00:00:00	0.524	17.00
2012-07-25 00:00:00	0.500	18.30
2012-07-26 00:00:00	0.472	17.80
2012-07-27 00:00:00	0.438	17.40
2012-07-28 00:00:00	0.408	18.10
2012-07-29 00:00:00	0.380	18.70
2012-07-30 00:00:00	0.357	18.40
2012-07-31 00:00:00	0.336	17.20
2012-08-01 00:00:00	0.316	16.50
2012-08-02 00:00:00	0.299	17.00
2012-08-03 00:00:00	0.299	18.00
2012-08-04 00:00:00	0.286	18.00
