!Date	m3/s	C
2010-01-17 00:00:00	0.283	0.10
2010-01-18 00:00:00	0.276	0.10
2010-01-19 00:00:00	0.271	0.10
2010-01-20 00:00:00	0.266	0.10
2010-01-21 00:00:00	0.262	0.10
2010-01-22 00:00:00	0.258	0.10
2010-01-23 00:00:00	0.254	0.00
2010-01-24 00:00:00	0.250	0.00
2010-01-25 00:00:00	0.245	0.00
2010-01-26 00:00:00	0.240	0.00
2010-01-27 00:00:00	0.234	0.00
2010-01-28 00:00:00	0.232	0.00
2010-01-29 00:00:00	0.227	0.00
2010-01-30 00:00:00	0.223	0.00
2010-01-31 00:00:00	0.222	0.00
2010-02-01 00:00:00	0.221	0.00
2010-02-02 00:00:00	0.221	0.00
2010-02-03 00:00:00	0.221	0.10
2010-02-04 00:00:00	0.222	0.10
2010-02-05 00:00:00	0.225	0.10
2010-02-06 00:00:00	0.228	0.10
2010-02-07 00:00:00	0.232	0.10
2010-02-08 00:00:00	0.236	0.00
2010-02-09 00:00:00	0.239	0.00
2010-02-10 00:00:00	0.241	0.00
2010-02-11 00:00:00	0.241	0.00
2010-02-12 00:00:00	0.241	0.00
2010-02-13 00:00:00	0.240	0.00
2010-02-14 00:00:00	0.237	0.00
2010-02-15 00:00:00	0.233	0.00
2010-02-16 00:00:00	0.238	0.00
2010-02-17 00:00:00	0.302	0.00
2010-02-18 00:00:00	0.360	0.00
2010-02-19 00:00:00	0.395	0.00
2010-02-20 00:00:00	0.375	0.00
2010-02-21 00:00:00	0.359	0.00
2010-02-22 00:00:00	0.342	0.00
2010-02-23 00:00:00	0.326	0.00
2010-02-24 00:00:00	0.310	0.00
2010-02-25 00:00:00	0.295	0.00
2010-02-26 00:00:00	0.281	0.00
2010-02-27 00:00:00	0.268	0.10
2010-02-28 00:00:00	0.256	0.10
2010-03-01 00:00:00	0.249	0.10
2010-03-02 00:00:00	0.261	0.20
2010-03-03 00:00:00	0.286	0.20
2010-03-04 00:00:00	0.311	0.10
2010-03-05 00:00:00	0.325	0.00
2010-03-06 00:00:00	0.320	0.00
2010-03-07 00:00:00	0.312	0.00
2010-03-08 00:00:00	0.303	0.00
2010-03-09 00:00:00	0.291	0.10
2010-03-10 00:00:00	0.284	0.10
2010-03-11 00:00:00	0.287	0.20
2010-03-12 00:00:00	0.296	0.30
2010-03-13 00:00:00	0.305	0.20
2010-03-14 00:00:00	0.311	0.20
2010-03-15 00:00:00	0.313	0.10
2010-03-16 00:00:00	0.312	0.00
2010-03-17 00:00:00	0.308	0.00
2010-03-18 00:00:00	0.304	0.10
2010-03-19 00:00:00	0.298	0.40
2010-03-20 00:00:00	0.310	0.70
2010-03-21 00:00:00	0.426	0.70
2010-03-22 00:00:00	0.669	0.70
2010-03-23 00:00:00	0.818	0.70
2010-03-24 00:00:00	0.866	0.70
2010-03-25 00:00:00	0.894	0.70
2010-03-26 00:00:00	0.888	0.90
2010-03-27 00:00:00	0.874	0.90
2010-03-28 00:00:00	0.949	0.90
2010-03-29 00:00:00	1.085	1.00
2010-03-30 00:00:00	1.173	1.00
2010-03-31 00:00:00	1.300	0.90
2010-04-01 00:00:00	1.428	1.10
2010-04-02 00:00:00	1.505	1.00
2010-04-03 00:00:00	1.706	1.10
2010-04-04 00:00:00	1.887	1.00
2010-04-05 00:00:00	2.061	0.90
2010-04-06 00:00:00	2.140	1.10
2010-04-07 00:00:00	2.187	1.30
2010-04-08 00:00:00	2.328	1.50
2010-04-09 00:00:00	2.660	1.40
2010-04-10 00:00:00	3.136	1.30
2010-04-11 00:00:00	3.501	1.50
2010-04-12 00:00:00	3.649	2.20
2010-04-13 00:00:00	3.692	2.70
2010-04-14 00:00:00	3.784	3.10
2010-04-15 00:00:00	3.910	3.80
2010-04-16 00:00:00	4.061	4.00
2010-04-17 00:00:00	4.251	4.50
2010-04-18 00:00:00	4.296	4.80
2010-04-19 00:00:00	4.209	5.10
2010-04-20 00:00:00	3.943	5.10
2010-04-21 00:00:00	3.577	4.90
2010-04-22 00:00:00	3.193	4.30
2010-04-23 00:00:00	2.953	4.60
2010-04-24 00:00:00	2.792	5.00
2010-04-25 00:00:00	2.639	5.90
2010-04-26 00:00:00	2.426	6.90
2010-04-27 00:00:00	2.187	7.60
2010-04-28 00:00:00	1.962	7.50
2010-04-29 00:00:00	1.760	8.50
2010-04-30 00:00:00	1.580	9.50
2010-05-01 00:00:00	1.420	9.90
2010-05-02 00:00:00	1.275	9.40
2010-05-03 00:00:00	1.146	8.80
2010-05-04 00:00:00	1.032	8.30
2010-05-05 00:00:00	0.932	7.70
2010-05-06 00:00:00	0.844	8.00
2010-05-07 00:00:00	0.788	8.00
2010-05-08 00:00:00	0.756	7.70
2010-05-09 00:00:00	0.736	8.00
2010-05-10 00:00:00	0.721	8.00
2010-05-11 00:00:00	0.708	8.50
2010-05-12 00:00:00	0.694	8.90
2010-05-13 00:00:00	0.681	10.10
2010-05-14 00:00:00	0.670	11.20
2010-05-15 00:00:00	0.660	12.60
2010-05-16 00:00:00	0.657	12.90
2010-05-17 00:00:00	0.654	13.60
2010-05-18 00:00:00	0.649	14.20
2010-05-19 00:00:00	0.644	14.70
2010-05-20 00:00:00	0.640	15.50
2010-05-21 00:00:00	0.635	15.20
2010-05-22 00:00:00	0.630	15.60
2010-05-23 00:00:00	0.627	13.40
2010-05-24 00:00:00	0.639	12.60
2010-05-25 00:00:00	0.652	11.30
2010-05-26 00:00:00	0.663	11.50
2010-05-27 00:00:00	0.664	11.40
2010-05-28 00:00:00	0.663	11.70
2010-05-29 00:00:00	0.659	11.60
2010-05-30 00:00:00	0.653	12.40
2010-05-31 00:00:00	0.652	12.70
2010-06-01 00:00:00	0.650	12.70
2010-06-02 00:00:00	0.642	13.60
2010-06-03 00:00:00	0.631	14.70
2010-06-04 00:00:00	0.612	14.30
2010-06-05 00:00:00	0.591	13.10
2010-06-06 00:00:00	0.572	13.30
2010-06-07 00:00:00	0.554	13.40
2010-06-08 00:00:00	0.535	13.90
2010-06-09 00:00:00	0.517	14.10
2010-06-10 00:00:00	0.498	14.50
2010-06-11 00:00:00	0.480	13.90
2010-06-12 00:00:00	0.468	13.80
2010-06-13 00:00:00	0.461	14.10
2010-06-14 00:00:00	0.458	13.60
2010-06-15 00:00:00	0.443	12.40
2010-06-16 00:00:00	0.421	12.80
2010-06-17 00:00:00	0.400	14.20
2010-06-18 00:00:00	0.381	14.20
2010-06-19 00:00:00	0.368	14.40
2010-06-20 00:00:00	0.357	13.90
2010-06-21 00:00:00	0.350	13.60
2010-06-22 00:00:00	0.341	14.80
2010-06-23 00:00:00	0.332	15.30
2010-06-24 00:00:00	0.320	16.20
2010-06-25 00:00:00	0.306	17.00
2010-06-26 00:00:00	0.292	16.40
2010-06-27 00:00:00	0.278	16.40
2010-06-28 00:00:00	0.266	17.40
2010-06-29 00:00:00	0.254	18.50
2010-06-30 00:00:00	0.240	19.10
2010-07-01 00:00:00	0.227	17.90
2010-07-02 00:00:00	0.215	18.20
2010-07-03 00:00:00	0.204	19.70
2010-07-04 00:00:00	0.193	20.90
2010-07-05 00:00:00	0.183	20.90
2010-07-06 00:00:00	0.173	19.70
2010-07-07 00:00:00	0.164	19.70
2010-07-08 00:00:00	0.155	20.10
2010-07-09 00:00:00	0.147	20.70
2010-07-10 00:00:00	0.140	21.30
2010-07-11 00:00:00	0.133	22.00
2010-07-12 00:00:00	0.126	23.30
2010-07-13 00:00:00	0.119	23.90
2010-07-14 00:00:00	0.114	23.10
2010-07-15 00:00:00	0.108	22.20
2010-07-16 00:00:00	0.107	22.30
2010-07-17 00:00:00	0.102	21.90
2010-07-18 00:00:00	0.099	21.40
2010-07-19 00:00:00	0.094	20.50
2010-07-20 00:00:00	0.091	21.10
2010-07-21 00:00:00	0.087	21.60
2010-07-22 00:00:00	0.083	21.80
2010-07-23 00:00:00	0.080	17.80
2010-07-24 00:00:00	0.076	16.60
2010-07-25 00:00:00	0.134	16.90
2010-07-26 00:00:00	0.133	17.60
2010-07-27 00:00:00	0.177	18.30
2010-07-28 00:00:00	0.185	18.30
2010-07-29 00:00:00	0.182	18.20
2010-07-30 00:00:00	0.186	18.50
2010-07-31 00:00:00	0.206	18.10
2010-08-01 00:00:00	0.222	18.50
2010-08-02 00:00:00	0.221	17.10
2010-08-03 00:00:00	0.221	17.10
2010-08-04 00:00:00	0.240	16.50
2010-08-05 00:00:00	0.274	17.00
2010-08-06 00:00:00	0.347	17.20
2010-08-07 00:00:00	0.364	16.90
2010-08-08 00:00:00	0.365	17.10
2010-08-09 00:00:00	0.379	17.70
2010-08-10 00:00:00	0.373	17.60
2010-08-11 00:00:00	0.393	17.80
2010-08-12 00:00:00	0.376	18.40
2010-08-13 00:00:00	0.353	19.20
2010-08-14 00:00:00	0.328	20.20
2010-08-15 00:00:00	0.305	19.40
2010-08-16 00:00:00	0.283	18.40
2010-08-17 00:00:00	0.263	18.00
2010-08-18 00:00:00	0.247	17.50
2010-08-19 00:00:00	0.264	17.20
2010-08-20 00:00:00	0.265	16.20
2010-08-21 00:00:00	0.283	16.70
2010-08-22 00:00:00	0.272	16.80
2010-08-23 00:00:00	0.259	16.80
2010-08-24 00:00:00	0.245	16.30
2010-08-25 00:00:00	0.233	15.00
2010-08-26 00:00:00	0.225	14.20
2010-08-27 00:00:00	0.226	13.40
2010-08-28 00:00:00	0.221	12.70
2010-08-29 00:00:00	0.213	12.10
2010-08-30 00:00:00	0.206	12.10
2010-08-31 00:00:00	0.198	12.00
2010-09-01 00:00:00	0.190	11.90
2010-09-02 00:00:00	0.182	11.20
2010-09-03 00:00:00	0.175	10.70
2010-09-04 00:00:00	0.169	10.40
2010-09-05 00:00:00	0.166	10.60
2010-09-06 00:00:00	0.175	11.40
2010-09-07 00:00:00	0.168	11.80
2010-09-08 00:00:00	0.161	12.20
2010-09-09 00:00:00	0.154	12.50
2010-09-10 00:00:00	0.147	12.70
2010-09-11 00:00:00	0.141	13.30
2010-09-12 00:00:00	0.135	14.20
2010-09-13 00:00:00	0.129	13.80
2010-09-14 00:00:00	0.125	13.20
2010-09-15 00:00:00	0.123	12.40
2010-09-16 00:00:00	0.125	11.90
2010-09-17 00:00:00	0.180	12.00
2010-09-18 00:00:00	0.290	11.40
2010-09-19 00:00:00	0.352	11.10
2010-09-20 00:00:00	0.380	10.40
2010-09-21 00:00:00	0.382	11.10
2010-09-22 00:00:00	0.401	11.00
2010-09-23 00:00:00	0.465	11.60
2010-09-24 00:00:00	0.505	12.50
2010-09-25 00:00:00	0.484	12.30
2010-09-26 00:00:00	0.453	11.30
2010-09-27 00:00:00	0.422	10.50
2010-09-28 00:00:00	0.394	9.90
2010-09-29 00:00:00	0.368	8.80
2010-09-30 00:00:00	0.344	7.80
2010-10-01 00:00:00	0.322	7.30
2010-10-02 00:00:00	0.303	7.00
2010-10-03 00:00:00	0.285	7.90
2010-10-04 00:00:00	0.268	9.10
2010-10-05 00:00:00	0.253	9.30
2010-10-06 00:00:00	0.239	9.60
2010-10-07 00:00:00	0.225	9.60
2010-10-08 00:00:00	0.215	9.50
2010-10-09 00:00:00	0.205	8.70
2010-10-10 00:00:00	0.195	7.60
2010-10-11 00:00:00	0.185	6.20
2010-10-12 00:00:00	0.176	5.70
2010-10-13 00:00:00	0.168	5.20
2010-10-14 00:00:00	0.160	5.40
2010-10-15 00:00:00	0.154	3.80
2010-10-16 00:00:00	0.147	2.30
2010-10-17 00:00:00	0.141	2.80
2010-10-18 00:00:00	0.135	4.10
2010-10-19 00:00:00	0.131	5.20
2010-10-20 00:00:00	0.127	4.60
2010-10-21 00:00:00	0.126	1.70
2010-10-22 00:00:00	0.125	1.20
2010-10-23 00:00:00	0.125	1.70
2010-10-24 00:00:00	0.126	1.90
2010-10-25 00:00:00	0.162	2.10
2010-10-26 00:00:00	0.230	2.10
2010-10-27 00:00:00	0.330	2.90
2010-10-28 00:00:00	0.377	5.00
2010-10-29 00:00:00	0.404	5.70
2010-10-30 00:00:00	0.405	6.50
2010-10-31 00:00:00	0.391	6.80
2010-11-01 00:00:00	0.372	6.40
2010-11-02 00:00:00	0.355	5.00
2010-11-03 00:00:00	0.339	6.00
2010-11-04 00:00:00	0.342	5.70
2010-11-05 00:00:00	0.352	4.00
2010-11-06 00:00:00	0.389	3.00
2010-11-07 00:00:00	0.402	1.30
2010-11-08 00:00:00	0.394	0.00
2010-11-09 00:00:00	0.375	0.40
2010-11-10 00:00:00	0.362	1.70
2010-11-11 00:00:00	0.442	1.90
2010-11-12 00:00:00	0.571	2.60
2010-11-13 00:00:00	0.612	3.50
2010-11-14 00:00:00	0.711	4.00
2010-11-15 00:00:00	0.812	3.60
2010-11-16 00:00:00	0.860	3.30
2010-11-17 00:00:00	1.026	2.50
2010-11-18 00:00:00	1.141	2.40
2010-11-19 00:00:00	1.137	2.20
2010-11-20 00:00:00	1.110	2.20
2010-11-21 00:00:00	1.082	2.30
2010-11-22 00:00:00	1.054	2.10
2010-11-23 00:00:00	1.035	1.60
2010-11-24 00:00:00	1.013	1.10
2010-11-25 00:00:00	0.993	0.50
2010-11-26 00:00:00	0.964	0.00
2010-11-27 00:00:00	0.927	0.00
2010-11-28 00:00:00	0.886	0.00
2010-11-29 00:00:00	0.843	0.00
2010-11-30 00:00:00	0.799	0.00
2010-12-01 00:00:00	0.756	0.00
2010-12-02 00:00:00	0.714	0.10
2010-12-03 00:00:00	0.675	0.20
2010-12-04 00:00:00	0.639	0.10
2010-12-05 00:00:00	0.604	0.30
2010-12-06 00:00:00	0.572	0.40
2010-12-07 00:00:00	0.542	0.00
2010-12-08 00:00:00	0.514	0.00
2010-12-09 00:00:00	0.487	0.10
2010-12-10 00:00:00	0.462	0.00
2010-12-11 00:00:00	0.437	0.10
2010-12-12 00:00:00	0.414	0.00
2010-12-13 00:00:00	0.395	0.00
2010-12-14 00:00:00	0.389	0.10
2010-12-15 00:00:00	0.384	0.00
2010-12-16 00:00:00	0.380	0.10
2010-12-17 00:00:00	0.379	0.10
2010-12-18 00:00:00	0.378	0.10
2010-12-19 00:00:00	0.379	0.00
2010-12-20 00:00:00	0.383	0.00
2010-12-21 00:00:00	0.388	0.00
2010-12-22 00:00:00	0.396	0.00
2010-12-23 00:00:00	0.403	0.00
2010-12-24 00:00:00	0.410	0.00
2010-12-25 00:00:00	0.416	0.10
2010-12-26 00:00:00	0.425	0.10
2010-12-27 00:00:00	0.432	0.10
2010-12-28 00:00:00	0.438	0.10
2010-12-29 00:00:00	0.442	0.10
2010-12-30 00:00:00	0.446	0.00
2010-12-31 00:00:00	0.450	0.00
2011-01-01 00:00:00	0.458	0.00
2011-01-02 00:00:00	0.465	0.10
2011-01-03 00:00:00	0.474	0.00
2011-01-04 00:00:00	0.482	0.00
2011-01-05 00:00:00	0.491	0.00
2011-01-06 00:00:00	0.499	0.10
2011-01-07 00:00:00	0.507	0.10
2011-01-08 00:00:00	0.515	0.10
2011-01-09 00:00:00	0.525	0.20
2011-01-10 00:00:00	0.534	0.30
2011-01-11 00:00:00	0.573	0.50
2011-01-12 00:00:00	0.604	0.50
2011-01-13 00:00:00	0.625	0.40
2011-01-14 00:00:00	0.650	0.00
2011-01-15 00:00:00	0.667	0.00
2011-01-16 00:00:00	0.675	0.20
2011-01-17 00:00:00	0.676	0.70
2011-01-18 00:00:00	0.704	1.20
2011-01-19 00:00:00	0.844	1.30
2011-01-20 00:00:00	0.936	1.10
2011-01-21 00:00:00	0.969	0.90
2011-01-22 00:00:00	0.964	0.80
2011-01-23 00:00:00	0.942	0.00
2011-01-24 00:00:00	0.912	0.40
2011-01-25 00:00:00	0.879	0.40
2011-01-26 00:00:00	0.848	0.00
2011-01-27 00:00:00	0.818	0.00
2011-01-28 00:00:00	0.791	0.10
2011-01-29 00:00:00	0.764	0.40
2011-01-30 00:00:00	0.737	0.40
2011-01-31 00:00:00	0.713	0.40
2011-02-01 00:00:00	0.691	0.60
2011-02-02 00:00:00	0.670	0.90
2011-02-03 00:00:00	0.671	1.20
2011-02-04 00:00:00	0.696	1.30
2011-02-05 00:00:00	0.750	1.20
2011-02-06 00:00:00	0.791	1.10
2011-02-07 00:00:00	0.802	1.00
2011-02-08 00:00:00	0.795	1.10
2011-02-09 00:00:00	0.790	0.40
2011-02-10 00:00:00	0.778	0.00
2011-02-11 00:00:00	0.763	0.00
2011-02-12 00:00:00	0.742	0.00
2011-02-13 00:00:00	0.722	0.00
2011-02-14 00:00:00	0.701	0.00
2011-02-15 00:00:00	0.678	0.00
2011-02-16 00:00:00	0.655	0.10
2011-02-17 00:00:00	0.632	0.10
2011-02-18 00:00:00	0.609	0.00
2011-02-19 00:00:00	0.586	0.00
2011-02-20 00:00:00	0.565	0.00
2011-02-21 00:00:00	0.545	0.10
2011-02-22 00:00:00	0.526	0.00
2011-02-23 00:00:00	0.508	0.00
2011-02-24 00:00:00	0.490	0.00
2011-02-25 00:00:00	0.474	0.10
2011-02-26 00:00:00	0.460	0.10
2011-02-27 00:00:00	0.443	0.20
2011-02-28 00:00:00	0.426	0.20
2011-03-01 00:00:00	0.410	0.20
2011-03-02 00:00:00	0.395	0.20
2011-03-03 00:00:00	0.380	0.20
2011-03-04 00:00:00	0.366	0.30
2011-03-05 00:00:00	0.352	0.30
2011-03-06 00:00:00	0.339	0.20
2011-03-07 00:00:00	0.327	0.30
2011-03-08 00:00:00	0.315	0.40
2011-03-09 00:00:00	0.303	0.70
2011-03-10 00:00:00	0.321	0.90
2011-03-11 00:00:00	0.342	1.10
2011-03-12 00:00:00	0.433	1.30
2011-03-13 00:00:00	0.480	1.30
2011-03-14 00:00:00	0.546	1.30
2011-03-15 00:00:00	0.575	0.90
2011-03-16 00:00:00	0.601	0.60
2011-03-17 00:00:00	0.604	0.70
2011-03-18 00:00:00	0.592	0.80
2011-03-19 00:00:00	0.575	1.00
2011-03-20 00:00:00	0.567	1.10
2011-03-21 00:00:00	0.553	1.50
2011-03-22 00:00:00	0.537	2.00
2011-03-23 00:00:00	0.653	2.10
2011-03-24 00:00:00	0.969	2.00
2011-03-25 00:00:00	1.366	1.60
2011-03-26 00:00:00	1.643	1.40
2011-03-27 00:00:00	1.723	1.40
2011-03-28 00:00:00	1.698	1.40
2011-03-29 00:00:00	1.622	1.30
2011-03-30 00:00:00	1.529	1.20
2011-03-31 00:00:00	1.437	1.20
2011-04-01 00:00:00	1.346	1.60
2011-04-02 00:00:00	1.278	2.10
2011-04-03 00:00:00	1.245	2.50
2011-04-04 00:00:00	1.381	2.80
2011-04-05 00:00:00	1.799	3.10
2011-04-06 00:00:00	2.262	3.60
2011-04-07 00:00:00	2.846	3.90
2011-04-08 00:00:00	3.578	4.10
2011-04-09 00:00:00	4.244	4.60
2011-04-10 00:00:00	4.747	5.00
2011-04-11 00:00:00	5.068	5.80
2011-04-12 00:00:00	5.094	5.80
2011-04-13 00:00:00	4.803	5.80
2011-04-14 00:00:00	4.353	6.20
2011-04-15 00:00:00	3.852	6.80
2011-04-16 00:00:00	3.352	7.80
2011-04-17 00:00:00	2.892	8.60
2011-04-18 00:00:00	2.495	9.10
2011-04-19 00:00:00	2.158	8.60
2011-04-20 00:00:00	1.879	9.20
2011-04-21 00:00:00	1.644	9.70
2011-04-22 00:00:00	1.448	9.70
2011-04-23 00:00:00	1.280	10.00
2011-04-24 00:00:00	1.137	10.80
2011-04-25 00:00:00	1.012	11.70
2011-04-26 00:00:00	0.902	11.30
2011-04-27 00:00:00	0.803	10.90
2011-04-28 00:00:00	0.716	10.70
2011-04-29 00:00:00	0.663	10.50
2011-04-30 00:00:00	0.633	9.60
2011-05-01 00:00:00	0.609	8.40
2011-05-02 00:00:00	0.592	7.30
2011-05-03 00:00:00	0.580	6.60
2011-05-04 00:00:00	0.574	6.60
2011-05-05 00:00:00	0.570	6.90
2011-05-06 00:00:00	0.569	7.80
2011-05-07 00:00:00	0.564	9.00
2011-05-08 00:00:00	0.560	10.50
2011-05-09 00:00:00	0.555	11.90
2011-05-10 00:00:00	0.550	13.50
2011-05-11 00:00:00	0.545	14.40
2011-05-12 00:00:00	0.539	14.50
2011-05-13 00:00:00	0.534	12.40
2011-05-14 00:00:00	0.531	11.90
2011-05-15 00:00:00	0.527	10.80
2011-05-16 00:00:00	0.535	10.70
2011-05-17 00:00:00	0.535	11.00
2011-05-18 00:00:00	0.532	11.90
2011-05-19 00:00:00	0.530	13.50
2011-05-20 00:00:00	0.527	13.90
2011-05-21 00:00:00	0.523	13.90
2011-05-22 00:00:00	0.516	14.40
2011-05-23 00:00:00	0.507	14.30
2011-05-24 00:00:00	0.495	14.10
2011-05-25 00:00:00	0.486	13.80
2011-05-26 00:00:00	0.473	13.30
2011-05-27 00:00:00	0.460	12.70
2011-05-28 00:00:00	0.442	12.90
2011-05-29 00:00:00	0.423	13.20
2011-05-30 00:00:00	0.406	14.50
2011-05-31 00:00:00	0.390	15.70
2011-06-01 00:00:00	0.376	15.30
2011-06-02 00:00:00	0.358	15.50
2011-06-03 00:00:00	0.339	16.60
2011-06-04 00:00:00	0.323	17.50
2011-06-05 00:00:00	0.307	15.50
2011-06-06 00:00:00	0.289	16.20
2011-06-07 00:00:00	0.275	18.30
2011-06-08 00:00:00	0.259	18.60
2011-06-09 00:00:00	0.245	18.80
2011-06-10 00:00:00	0.231	19.30
2011-06-11 00:00:00	0.218	20.10
2011-06-12 00:00:00	0.206	19.40
2011-06-13 00:00:00	0.195	17.50
2011-06-14 00:00:00	0.186	15.20
2011-06-15 00:00:00	0.178	14.40
2011-06-16 00:00:00	0.171	14.90
2011-06-17 00:00:00	0.170	14.20
2011-06-18 00:00:00	0.179	14.80
2011-06-19 00:00:00	0.179	13.60
2011-06-20 00:00:00	0.191	14.30
2011-06-21 00:00:00	0.208	15.20
2011-06-22 00:00:00	0.245	15.90
2011-06-23 00:00:00	0.253	15.20
2011-06-24 00:00:00	0.258	15.70
2011-06-25 00:00:00	0.280	15.30
2011-06-26 00:00:00	0.291	15.80
2011-06-27 00:00:00	0.286	17.00
2011-06-28 00:00:00	0.278	18.70
2011-06-29 00:00:00	0.268	19.80
2011-06-30 00:00:00	0.254	19.50
2011-07-01 00:00:00	0.239	19.50
2011-07-02 00:00:00	0.227	20.10
2011-07-03 00:00:00	0.216	17.90
2011-07-04 00:00:00	0.205	16.80
2011-07-05 00:00:00	0.212	16.90
2011-07-06 00:00:00	0.216	17.10
2011-07-07 00:00:00	0.213	18.30
2011-07-08 00:00:00	0.204	19.50
2011-07-09 00:00:00	0.193	20.20
2011-07-10 00:00:00	0.182	19.90
2011-07-11 00:00:00	0.172	19.20
2011-07-12 00:00:00	0.162	18.40
2011-07-13 00:00:00	0.154	16.30
2011-07-14 00:00:00	0.146	15.90
2011-07-15 00:00:00	0.139	16.60
2011-07-16 00:00:00	0.132	16.70
2011-07-17 00:00:00	0.126	17.70
2011-07-18 00:00:00	0.120	18.40
2011-07-19 00:00:00	0.114	18.80
2011-07-20 00:00:00	0.109	19.00
2011-07-21 00:00:00	0.104	17.80
2011-07-22 00:00:00	0.100	19.50
2011-07-23 00:00:00	0.096	20.10
2011-07-24 00:00:00	0.092	19.00
2011-07-25 00:00:00	0.088	18.00
2011-07-26 00:00:00	0.084	18.60
2011-07-27 00:00:00	0.081	19.30
2011-07-28 00:00:00	0.077	19.80
2011-07-29 00:00:00	0.074	19.90
2011-07-30 00:00:00	0.070	20.00
2011-07-31 00:00:00	0.067	19.70
2011-08-01 00:00:00	0.064	19.30
2011-08-02 00:00:00	0.062	18.30
2011-08-03 00:00:00	0.059	18.10
2011-08-04 00:00:00	0.056	18.90
2011-08-05 00:00:00	0.054	18.70
2011-08-06 00:00:00	0.051	19.70
2011-08-07 00:00:00	0.049	18.30
2011-08-08 00:00:00	0.075	17.70
2011-08-09 00:00:00	0.090	16.50
2011-08-10 00:00:00	0.122	15.50
2011-08-11 00:00:00	0.136	14.90
2011-08-12 00:00:00	0.131	14.20
2011-08-13 00:00:00	0.125	14.70
2011-08-14 00:00:00	0.119	15.60
2011-08-15 00:00:00	0.114	16.90
2011-08-16 00:00:00	0.110	17.10
2011-08-17 00:00:00	0.105	16.30
2011-08-18 00:00:00	0.101	15.70
2011-08-19 00:00:00	0.098	15.50
2011-08-20 00:00:00	0.131	15.50
2011-08-21 00:00:00	0.139	15.40
2011-08-22 00:00:00	0.156	15.50
2011-08-23 00:00:00	0.157	15.60
2011-08-24 00:00:00	0.153	15.20
2011-08-25 00:00:00	0.146	16.10
2011-08-26 00:00:00	0.139	17.20
2011-08-27 00:00:00	0.131	18.00
2011-08-28 00:00:00	0.124	17.40
2011-08-29 00:00:00	0.118	15.70
2011-08-30 00:00:00	0.112	14.20
2011-08-31 00:00:00	0.108	13.60
2011-09-01 00:00:00	0.105	13.30
2011-09-02 00:00:00	0.102	13.40
2011-09-03 00:00:00	0.100	13.50
2011-09-04 00:00:00	0.097	14.70
2011-09-05 00:00:00	0.095	16.00
2011-09-06 00:00:00	0.094	15.60
2011-09-07 00:00:00	0.092	14.70
2011-09-08 00:00:00	0.096	13.40
2011-09-09 00:00:00	0.100	13.20
2011-09-10 00:00:00	0.124	12.80
2011-09-11 00:00:00	0.164	13.60
2011-09-12 00:00:00	0.199	14.10
2011-09-13 00:00:00	0.235	14.20
2011-09-14 00:00:00	0.348	14.10
2011-09-15 00:00:00	0.456	12.80
2011-09-16 00:00:00	0.488	12.40
2011-09-17 00:00:00	0.481	11.10
2011-09-18 00:00:00	0.453	11.20
2011-09-19 00:00:00	0.426	11.90
2011-09-20 00:00:00	0.405	12.40
2011-09-21 00:00:00	0.387	12.30
2011-09-22 00:00:00	0.369	12.40
2011-09-23 00:00:00	0.352	11.70
2011-09-24 00:00:00	0.334	11.10
2011-09-25 00:00:00	0.316	11.40
2011-09-26 00:00:00	0.297	12.10
2011-09-27 00:00:00	0.280	11.60
2011-09-28 00:00:00	0.264	11.60
2011-09-29 00:00:00	0.248	13.10
2011-09-30 00:00:00	0.234	13.50
2011-10-01 00:00:00	0.221	12.00
2011-10-02 00:00:00	0.208	12.10
2011-10-03 00:00:00	0.213	11.50
2011-10-04 00:00:00	0.212	12.10
2011-10-05 00:00:00	0.245	11.50
2011-10-06 00:00:00	0.280	12.00
2011-10-07 00:00:00	0.287	10.10
2011-10-08 00:00:00	0.280	8.70
2011-10-09 00:00:00	0.268	7.30
2011-10-10 00:00:00	0.258	7.70
2011-10-11 00:00:00	0.256	6.80
2011-10-12 00:00:00	0.250	6.10
2011-10-13 00:00:00	0.241	6.30
2011-10-14 00:00:00	0.232	5.40
2011-10-15 00:00:00	0.221	5.30
2011-10-16 00:00:00	0.211	5.90
2011-10-17 00:00:00	0.200	5.60
2011-10-18 00:00:00	0.191	6.60
2011-10-19 00:00:00	0.186	6.70
2011-10-20 00:00:00	0.200	6.00
2011-10-21 00:00:00	0.214	4.80
2011-10-22 00:00:00	0.237	7.00
2011-10-23 00:00:00	0.245	7.50
2011-10-24 00:00:00	0.242	5.90
2011-10-25 00:00:00	0.232	5.50
2011-10-26 00:00:00	0.221	6.10
2011-10-27 00:00:00	0.212	6.90
2011-10-28 00:00:00	0.211	7.50
2011-10-29 00:00:00	0.207	6.70
2011-10-30 00:00:00	0.215	7.20
2011-10-31 00:00:00	0.223	7.30
2011-11-01 00:00:00	0.222	8.20
2011-11-02 00:00:00	0.215	8.50
2011-11-03 00:00:00	0.205	8.10
2011-11-04 00:00:00	0.194	7.80
2011-11-05 00:00:00	0.184	7.70
2011-11-06 00:00:00	0.174	7.60
2011-11-07 00:00:00	0.165	6.90
2011-11-08 00:00:00	0.157	5.70
2011-11-09 00:00:00	0.149	4.70
2011-11-10 00:00:00	0.142	4.70
2011-11-11 00:00:00	0.136	3.80
2011-11-12 00:00:00	0.130	2.10
2011-11-13 00:00:00	0.124	2.10
